Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Platform_type,User_Rate,Critic_Rate
Dragon Ball Z: The Legacy of Goku I & II,GBA,2005,Role-Playing,Atari,0.05,0.02,0,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Family Game Night 4: The Game Show,X360,2011,Misc,Electronic Arts,0.07,0,0,0.01,0.08,NA,NA,NA,NA,Electronic Arts,E,console,NA,NA
R: Racing Evolution,GC,2003,Racing,Namco Bandai Games,0.06,0.02,0,0,0.08,67,35,NA,NA,Namco,T,console,NA,good
Romance of the Three Kingdoms 13,PS4,2015,Action,Tecmo Koei,0.02,0,0.05,0.01,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.05,0,0.02,0.01,0.08,81,18,85,72,"Spike Chunsoft, Chime",M,handheld,outstanding,outstanding
Stella Deus: The Gate of Eternity,PS2,2004,Strategy,505 Games,0.04,0.03,0,0.01,0.08,75,31,80,9,Pinegrow,T,console,great,great
Vietcong: Purple Haze,XB,2004,Shooter,Gathering of Developers,0.06,0.02,0,0,0.08,57,32,84,11,Coyote Developments,M,console,outstanding,average
Conflict: Desert Storm,GC,2003,Shooter,SCi,0.06,0.02,0,0,0.08,62,19,84,13,Pivotal Games,T,console,outstanding,good
One Piece: Gear Spirit,DS,2007,Fighting,Namco Bandai Games,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Tales of Fandom Vol.2,PS2,2007,Role-Playing,Namco Bandai Games,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
Genkai Totsuki Moero Chronicle,PSV,2014,Role-Playing,Compile Heart,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Minna no Joushiki Ryoku TV,Wii,2008,Misc,Nintendo,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
P.T.O. IV: Pacific Theater of Operations,PS2,2002,Strategy,Tecmo Koei,0.04,0.03,0,0.01,0.08,71,12,66,5,Koei,E,console,good,great
Bella Sara,DS,2008,Misc,Codemasters,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,Razorback Developments,E,handheld,NA,NA
Tears to Tiara: Garland of the Earth,PS3,2008,Strategy,Aqua Plus,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Wii,2011,Action,THQ,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
Backyard NBA Basketball,DS,2007,Sports,Atari,0.07,0,0,0.01,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Mind Quiz: Your Brain Coach,DS,2006,Misc,Ubisoft,0,0,0.08,0,0.08,NA,NA,NA,NA,Ubisoft,E,handheld,NA,NA
Elebits: The Adventures of Kai and Zero,DS,2008,Adventure,Konami Digital Entertainment,0.07,0,0,0.01,0.08,75,15,83,4,Konami,E,handheld,outstanding,great
Aikatsu! My No.1 Stage!,3DS,2015,Misc,Namco Bandai Games,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004,Platform,Global Star,0.05,0.02,0,0,0.08,NA,NA,NA,NA,Vicarious Visions,E,handheld,NA,NA
Far Cry Instincts Evolution,XB,2006,Shooter,Ubisoft,0.06,0.02,0,0,0.08,78,15,63,32,Ubisoft Montreal,M,console,good,great
Pinball Hall of Fame: The Gottlieb Collection,XB,2004,Misc,Crave Entertainment,0.06,0.02,0,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
Conception: Please Give Birth to My Child!,PSP,2012,Role-Playing,Spike,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Rayman Origins,PC,2012,Platform,Ubisoft,0,0.06,0,0.01,0.08,86,11,84,337,UBlart Montpellier,E10+,console,outstanding,outstanding
Medal of Honor: Underground,GBA,2002,Shooter,Zoo Digital Publishing,0.05,0.02,0,0,0.08,46,5,17,11,Rebellion,T,handheld,terrible,average
Super Football,2600,1987,Sports,Atari,0.07,0,0,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
The Idolmaster: Gravure For You! Vol. 3,PS3,2011,Misc,Namco Bandai Games,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
Cosmic Family,Wii,2007,Misc,Ubisoft,0.07,0,0,0.01,0.08,54,6,57,6,Ubisoft Barcelona,E,console,average,average
Scooby-Doo! Unmasked,XB,2005,Platform,THQ,0.06,0.02,0,0,0.08,NA,NA,NA,NA,NA,NA,console,NA,NA
Yoru no Nai Kuni,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Driven,GC,2002,Racing,BAM! Entertainment,0.06,0.02,0,0,0.08,55,12,NA,NA,Bam Entertainment,T,console,NA,average
Dynasty Warriors 3,XB,2002,Action,THQ,0.06,0.02,0,0,0.08,70,11,89,20,Omega Force,T,console,outstanding,good
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011,Sports,Konami Digital Entertainment,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Nicola Kanshuu: Model Oshare * Audition Platina,3DS,2012,Action,Alchemist,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Jimmie Johnson's Anything With an Engine,PS3,2011,Racing,Konami Digital Entertainment,0.07,0,0,0.01,0.08,67,5,68,4,Isopod Labs,E10+,console,good,good
MTV Music Generator 3: This Is the Remix,XB,2004,Misc,Codemasters,0.06,0.02,0,0,0.08,79,26,54,10,Mix Max,T,console,average,great
Fairy Tail: Portable Guild 2,PSP,2011,Fighting,Konami Digital Entertainment,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Party Pigs: Farmyard Games,Wii,2009,Misc,Data Design Interactive,0.07,0,0,0,0.07,NA,NA,NA,NA,Data Design Interactive,E,console,NA,NA
Imagine: My Restaurant,DS,2009,Simulation,Ubisoft,0,0.07,0,0.01,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0,0.05,0.02,0.01,0.07,64,10,71,12,Gaming Minds Studios,T,console,great,good
Wizardry: Llylgamyn Saga,PS,1998,Role-Playing,Locus,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Supremacy MMA,PSV,2012,Fighting,505 Games,0.02,0.04,0,0.01,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008,Fighting,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Gale Racer,SAT,1994,Racing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
In The Groove,PS2,2005,Misc,RedOctane,0.04,0.03,0,0.01,0.07,72,14,90,13,Roxor Games,E,console,outstanding,great
The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0,0,0,0.07,70,21,63,4,Taito Corporation,E10+,handheld,good,good
Myst,PS,1995,Adventure,Psygnosis,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
World Tour Soccer 06,PSP,2006,Sports,Sony Computer Entertainment,0.07,0,0,0.01,0.07,72,44,NA,NA,SCEE London Studio,E,handheld,NA,great
Baroque,Wii,2008,Role-Playing,Rising Star Games,0.07,0,0,0.01,0.07,50,22,81,24,Sting,T,console,outstanding,average
Lost Dimension,PS3,2014,Role-Playing,Nippon Ichi Software,0.05,0.01,0,0.01,0.07,71,18,73,27,FuRyu,T,console,great,great
Killer Instinct (2013),XOne,2013,Fighting,Microsoft Game Studios,0.04,0.03,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
AKB1/149: Love Election,PSV,2012,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008,Fighting,Takara Tomy,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010,Adventure,Sony Computer Entertainment,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,0.04,0.03,0,0.01,0.07,74,24,75,12,Taito Corporation,E,console,great,great
Super Baseball,2600,1987,Sports,Atari,0.07,0,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Kenka Banchou 6: Soul & Blood,3DS,2015,Fighting,Screenlife,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Kung Fu Panda: Legendary Warriors,Wii,2008,Action,Activision,0.07,0,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Formula One World Championship: Beyond the Limit,SCD,1994,Racing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Medabots 8,3DS,2014,Role-Playing,Rocket Company,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.03,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Little League World Series Baseball: Double Play,DS,2010,Sports,Activision,0.07,0,0,0.01,0.07,NA,NA,NA,NA,Activision,E,handheld,NA,NA
Hakuouki DS,DS,2010,Adventure,Idea Factory,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Buster Bros. Collection,PS,1997,Puzzle,Capcom,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0,0.01,0.07,50,23,62,12,AWE Games,T,console,good,average
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,PSP,2006,Misc,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Grease Dance,PS3,2011,Misc,505 Games,0.05,0.02,0,0.01,0.07,NA,NA,NA,NA,505 Games,T,console,NA,NA
Mega Man Battle Network: Operation Shooting Star,DS,NA,Role-Playing,Capcom,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Futurama,PS2,2003,Platform,SCi,0.04,0.03,0,0.01,0.07,59,22,66,14,UDS,T,console,good,average
Famicom Mini: Hikari Shinwa: Palutena no Kagami,GBA,2004,Platform,Nintendo,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,0.07,0,0,0.01,0.07,36,7,24,15,Activision,T,console,terrible,average
Animal Kingdom: Wildlife Expedition,Wii,2009,Adventure,Natsume,0.07,0,0,0.01,0.07,NA,NA,NA,NA,Success,E,console,NA,NA
Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,0.06,0.02,0,0,0.07,75,13,79,8,Ubisoft,E,console,great,great
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,2010,Misc,Hudson Soft,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Superman Returns,DS,2006,Action,Electronic Arts,0.07,0,0,0.01,0.07,33,8,49,13,EA Tiburon,E,handheld,average,average
My First Songs,Wii,2010,Misc,Mindscape,0,0.06,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Super Ghouls 'n Ghosts,GBA,2002,Platform,Capcom,0.05,0.02,0,0,0.07,78,19,88,4,Capcom,E,handheld,outstanding,great
Boxing,PS,2e3,Fighting,Midas Interactive Entertainment,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
NHL Open Ice,PS,1996,Sports,Midway Games,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Legend of the Guardians: The Owls of Ga'Hoole,X360,2010,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0,0.01,0.07,60,13,80,5,Krome Studios,E10+,console,great,good
Gundam Battle Tactics,PSP,2005,Action,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Touch Detective: Nameko Shigeru,3DS,2013,Adventure,Success,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Need for Speed Underground 2,PC,2004,Racing,Electronic Arts,0,0.06,0,0.01,0.07,82,31,85,407,EA Canada,T,console,outstanding,outstanding
Sky Gunner,PS2,2001,Action,Sony Computer Entertainment,0.04,0.03,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
And1 Streetball,XB,2006,Action,Ubisoft,0.06,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Gladius,GC,2003,Strategy,Activision,0.06,0.01,0,0,0.07,82,19,88,12,LucasArts,T,console,outstanding,outstanding
The Hustle: Detroit Streets,PSP,2005,Sports,Deep Silver,0.07,0,0,0.01,0.07,51,11,53,4,Blade Interactive,T,handheld,average,average
PhotoKano,PSV,2013,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Warriors Orochi 3,PSV,2013,Action,Tecmo Koei,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Real Sound: Kaze no Riguretto,SAT,1997,Adventure,Warp,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Blood Drive,PS3,2010,Racing,Activision,0.07,0,0,0.01,0.07,47,11,70,5,Sidhe Interactive,M,console,good,average
Again,DS,2009,Adventure,Ackkstudios,0.07,0,0,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013,Sports,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Summon Night 4,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Escape Dead Island,PS3,2014,Action,Deep Silver,0.04,0.03,0,0.01,0.07,40,25,35,51,Fatshark AB,M,console,average,average
Torchlight,PC,2009,Role-Playing,JoWood Productions,0,0.06,0,0.01,0.07,83,57,80,794,Runic Games,T,console,great,outstanding
Pac-Man World 3,PSP,2005,Platform,Namco Bandai Games,0.07,0,0,0.01,0.07,61,9,60,4,Blitz Games,E,handheld,good,good
Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,0.06,0,0,0.01,0.07,70,14,82,5,Rebellion,T,console,outstanding,good
Hero Bank,3DS,2014,Role-Playing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Disney's Planes,3DS,2013,Simulation,Disney Interactive Studios,0.04,0.03,0,0.01,0.07,NA,NA,43,6,TOSE,E,handheld,average,NA
Winx Club,GBA,2005,Shooter,Konami Digital Entertainment,0.05,0.02,0,0,0.07,NA,NA,NA,NA,Rainbow Studios,E,handheld,NA,NA
World Party Games,Wii,2009,Misc,505 Games,0.07,0,0,0.01,0.07,NA,NA,NA,NA,505 Games,E,console,NA,NA
Classic Road,PS,1995,Sports,Victor Interactive,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Cartoon Network: Punch Time Explosion XL,X360,2011,Fighting,Crave Entertainment,0.07,0,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Utawarerumono: Itsuwari no Kamen,PSV,2015,Adventure,Aqua Plus,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Damage Inc.: Pacific Squadron WWII,X360,2012,Simulation,Mad Catz,0.07,0,0,0.01,0.07,49,24,55,6,Mad Catz,T,console,average,average
My Fun Facts Coach,DS,2008,Misc,Ubisoft,0.07,0,0,0.01,0.07,NA,NA,NA,NA,Powerhead Games,E,handheld,NA,NA
The Idolm@ster: Live for You!,X360,2008,Misc,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Tokimeki Memorial Girl's Side Premium: 3rd Story,PSP,2012,Adventure,Konami Digital Entertainment,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Smashing Drive,GC,NA,Racing,Unknown,0.06,0.01,0,0,0.07,47,18,52,6,Point of View,T,console,average,average
Open Season,PSP,2006,Platform,Ubisoft,0.07,0,0,0.01,0.07,NA,NA,NA,NA,Ubisoft,E10+,handheld,NA,NA
Mega Man Xtreme,GB,2e3,Platform,Capcom,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
America's Next Top Model,Wii,2010,Action,Crave Entertainment,0.07,0,0,0,0.07,NA,NA,NA,NA,Neopica,E10+,console,NA,NA
Bomberman Max 2: Red Advance,GBA,2002,Puzzle,Vivendi Games,0.05,0.02,0,0,0.07,75,9,NA,NA,Hudson,E,handheld,NA,great
F.E.A.R. 2: Project Origin,PC,2009,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0,0.01,0.07,79,49,78,520,Monolith Productions,M,console,great,great
Margot's Word Brain,DS,2008,Puzzle,Zoo Games,0.07,0,0,0.01,0.07,NA,NA,NA,NA,Slam Games,E10+,handheld,NA,NA
Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0,0,0.01,0.07,62,19,77,61,Krome Studios,NA,console,great,good
Godai: Elemental Force,PS2,2002,Action,3DO,0.04,0.03,0,0.01,0.07,27,10,38,19,3DO,T,console,average,terrible
Chronicles of Mystery: The Secret Tree of Life,DS,2011,Adventure,City Interactive,0.03,0.04,0,0.01,0.07,78,4,NA,NA,City Interactive,E10+,handheld,NA,great
Still Life,XB,2005,Adventure,Microids,0.05,0.02,0,0,0.07,70,29,82,5,Microids,M,console,outstanding,good
Big Mutha Truckers 2,XB,2005,Racing,Empire Interactive,0.05,0.02,0,0,0.07,50,31,34,5,Eutechnyx,M,console,average,average
Hang On GP,SAT,1995,Racing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Uprising X,PS,1998,Action,3DO,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
SpongeBob's Truth or Square,X360,2009,Action,THQ,0.03,0.04,0,0,0.07,NA,NA,65,15,Heavy Iron Studios,E,console,good,NA
Mega Man Xtreme 2,GB,2001,Platform,Capcom,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
"Sesame Street: Ready, Set, Grover!",DS,2011,Misc,Warner Bros. Interactive Entertainment,0.07,0,0,0.01,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
I-Ninja,XB,2003,Platform,Namco Bandai Games,0.05,0.02,0,0,0.07,75,18,84,8,Argonaut Games,T,console,outstanding,great
Sigma Harmonics,DS,2008,Role-Playing,Square Enix,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Shooter,Sega,0.06,0.01,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
The Lord of the Rings: The Battle for Middle-Earth,PC,2004,Strategy,Electronic Arts,0.01,0.06,0,0.01,0.07,82,42,86,199,EA LA,T,console,outstanding,outstanding
Kessen III,PS2,2004,Strategy,Tecmo Koei,0.04,0.03,0,0.01,0.07,73,26,81,20,Koei,T,console,outstanding,great
Learn Geography,DS,2009,Misc,DreamCatcher Interactive,0.07,0,0,0,0.07,NA,NA,NA,NA,Trine Games,E,handheld,NA,NA
Harlem Globetrotters: World Tour,DS,2006,Sports,Zoo Digital Publishing,0.07,0,0,0.01,0.07,NA,NA,NA,NA,Full Fat,E,handheld,NA,NA
The King of Fighters Collection: The Orochi Saga,PSP,2008,Fighting,Ignition Entertainment,0.07,0,0,0,0.07,61,16,70,9,SNK Playmore,T,handheld,good,good
Summon Night,DS,2008,Role-Playing,Banpresto,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Aero Elite: Combat Academy,PS2,2002,Simulation,Sega,0.04,0.03,0,0.01,0.07,64,18,70,8,Sega AM2,E,console,good,good
"3 in 1: Solitaire, Mahjong & Tangram",DS,2010,Misc,Deep Silver,0,0.07,0,0.01,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Wrath Unleashed,PS2,2004,Strategy,LucasArts,0.04,0.03,0,0.01,0.07,64,25,60,6,Double Helix Games,T,console,good,good
Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Divinity II: Ego Draconis,PC,2009,Role-Playing,DTP Entertainment,0.01,0.05,0,0.01,0.07,72,43,77,125,Larian Studios,M,console,great,great
Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,Zoo Digital Publishing,0.05,0.02,0,0,0.07,NA,NA,NA,NA,DSI Games,E,handheld,NA,NA
Commandos 2: Men of Courage,XB,2002,Strategy,Eidos Interactive,0.05,0.02,0,0,0.07,67,12,84,5,Pyro Studios,T,console,outstanding,good
Emergency 2012,PC,2010,Simulation,Deep Silver,0.02,0.04,0,0.01,0.07,61,9,62,12,ValuSoft,T,console,good,good
Winter Sports 2: The Next Challenge,X360,2008,Sports,RTL,0.06,0.01,0,0.01,0.07,41,8,NA,NA,49Games,E,console,NA,average
NOëL: La Neige,PS,1998,Adventure,Pioneer LDC,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Busou Shinki: Battle Masters,PSP,2010,Action,Konami Digital Entertainment,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Overlord: Minions,DS,2009,Puzzle,Codemasters,0.07,0,0,0.01,0.07,58,22,55,4,Climax Group,E10+,handheld,average,average
Roll Away,PS,1998,Puzzle,Sony Computer Entertainment,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Derby Jockey: Kishou e no Michi,SNES,1994,Sports,Asmik Corp,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0,0.05,0,0.07,71,21,62,34,Compile Heart,T,console,good,great
Harukanaru Toki no Naka de 4,PS2,2008,Adventure,Tecmo Koei,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Roogoo Attack!,DS,2009,Puzzle,SouthPeak Games,0.07,0,0,0,0.07,68,13,NA,NA,SpiderMonk,E,handheld,NA,good
Maximum Chase,XB,2002,Racing,Microsoft Game Studios,0.05,0.02,0,0,0.07,56,13,NA,NA,Genki,T,console,NA,average
Prey the Stars,DS,2008,Action,Tecmo Koei,0.07,0,0,0.01,0.07,66,12,NA,NA,Koei Canada,E,handheld,NA,good
Winning Post 7 2012,PS3,2012,Sports,Ackkstudios,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Spot Goes to Hollywood,PS,1996,Platform,Virgin Interactive,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
G Darius,PS,1997,Shooter,THQ,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Mucha Lucha! Mascaritas of the Lost Code,GBA,2003,Fighting,Ubisoft,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
SD Gundam: Gashapon Wars,GC,2005,Strategy,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Alvin and the Chipmunks,PS2,2007,Misc,Brash Entertainment,0.04,0.03,0,0.01,0.07,33,5,45,6,Sensory Sweep,E,console,average,average
Hearts of Iron III,PC,2009,Strategy,Paradox Interactive,0.02,0.04,0,0.01,0.07,77,23,71,233,Paradox Development Studio,E10+,console,great,great
Picture Perfect Hair Salon,DS,2009,Simulation,505 Games,0.07,0,0,0.01,0.07,NA,NA,NA,NA,505 Games,E,handheld,NA,NA
River King: Mystic Valley (US sales),DS,2007,Sports,Rising Star Games,0.07,0,0,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Kengo: Legend of The 9,X360,2006,Fighting,Majesco Entertainment,0.06,0.01,0,0.01,0.07,38,18,41,14,Genki,M,console,average,average
Romance of the Three Kingdoms XI,PS2,2007,Strategy,Tecmo Koei,0,0,0.07,0,0.07,69,10,84,8,Koei,E10+,console,outstanding,good
Hammerin' Hero,PSP,2008,Action,Irem Software Engineering,0.06,0,0,0.01,0.07,73,19,73,8,Irem,E10+,handheld,great,great
Model * Oshare Audition: Dream Girl,3DS,2013,Misc,Alchemist,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Lupin Sansei: Shijou Saidai no Zunousen,DS,2010,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Dark Souls III,PC,2016,Role-Playing,Namco Bandai Games,0,0.07,0,0,0.07,89,56,86,1848,From Software,M,console,outstanding,outstanding
Petz Fantasy 3D,3DS,2011,Simulation,Ubisoft,0.07,0,0,0,0.07,NA,NA,NA,NA,Digital Kids,E,handheld,NA,NA
WRC 2: FIA World Rally Championship,X360,2011,Racing,Ubisoft,0,0.06,0,0.01,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Archer Maclean's 3D Pool,GBA,2003,Misc,Crave Entertainment,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Tak: The Great Juju Challenge,XB,2005,Platform,THQ,0.05,0.02,0,0,0.07,75,19,NA,NA,Avalanche Software,E,console,NA,great
TMNT: Mutant Melee,GC,2005,Fighting,Konami Digital Entertainment,0.06,0.01,0,0,0.07,44,16,28,4,Konami Computer Entertainment Hawaii,T,console,terrible,average
Combat: Task Force 121,XB,2005,Shooter,Zoo Digital Publishing,0.05,0.02,0,0,0.07,44,9,85,4,Direct Action Games,M,console,outstanding,average
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Wii,2010,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Goosebumps HorrorLand,PS2,2008,Adventure,Scholastic Inc.,0.04,0.03,0,0.01,0.07,NA,NA,NA,NA,Gusto Games,E10+,console,NA,NA
Exhibition Volume 4,XB,2003,Misc,Microsoft Game Studios,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Viewpoint,PS,1995,Shooter,Electronic Arts,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA,console,NA,NA
Code Geass: Hangyaku no Lelouch - Lost Colors,PSP,2008,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
Disney's Donald Duck Advance,GBA,2001,Platform,Ubisoft,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA,handheld,NA,NA
