Transaction,date_time,period_day,weekday_weekend,items
4513,2017-11-01 10:44:00,morning,weekday,"bread,cookies,farm house"
4514,2017-11-01 10:48:00,morning,weekday,bread
4515,2017-11-01 10:50:00,morning,weekday,granola
4516,2017-11-01 10:52:00,morning,weekday,"coffee,scone"
4517,2017-11-01 10:55:00,morning,weekday,bread
4518,2017-11-01 11:02:00,morning,weekday,"coffee,medialuna"
4519,2017-11-01 11:08:00,morning,weekday,"coffee,muffin,pastry"
4520,2017-11-01 11:12:00,morning,weekday,"coffee,hot chocolate"
4521,2017-11-01 11:23:00,morning,weekday,bread
4522,2017-11-01 11:25:00,morning,weekday,bread
4524,2017-11-01 11:33:00,morning,weekday,"bread,coffee"
4525,2017-11-01 11:33:00,morning,weekday,bread
4527,2017-11-01 12:12:00,afternoon,weekday,"coffee,hearty & seasonal"
4528,2017-11-01 12:13:00,afternoon,weekday,bread
4529,2017-11-01 12:31:00,afternoon,weekday,"art tray,bread,coffee,sandwich"
4530,2017-11-01 13:06:00,afternoon,weekday,"bread,cake"
4531,2017-11-01 13:32:00,afternoon,weekday,"alfajores,muffin,tea,tiffin"
4532,2017-11-01 14:05:00,afternoon,weekday,coffee
4533,2017-11-01 14:09:00,afternoon,weekday,scandinavian
4534,2017-11-01 14:15:00,afternoon,weekday,"afternoon with the baker,cake"
4535,2017-11-01 14:19:00,afternoon,weekday,bread
4536,2017-11-01 14:27:00,afternoon,weekday,"bread,cake,coffee,scandinavian,tea"
4537,2017-11-01 14:27:00,afternoon,weekday,scandinavian
4539,2017-11-01 14:39:00,afternoon,weekday,coffee
4540,2017-11-01 14:46:00,afternoon,weekday,"bread,sandwich"
4541,2017-11-01 14:51:00,afternoon,weekday,afternoon with the baker
4542,2017-11-01 14:55:00,afternoon,weekday,cake
4543,2017-11-01 15:01:00,afternoon,weekday,tea
4545,2017-11-01 15:35:00,afternoon,weekday,"cake,coffee"
4546,2017-11-01 15:42:00,afternoon,weekday,coffee
4547,2017-11-01 15:49:00,afternoon,weekday,"bread,cake,coffee"
4548,2017-11-01 15:50:00,afternoon,weekday,"coffee,scone"
4549,2017-11-01 16:46:00,afternoon,weekday,hot chocolate
4550,2017-11-01 16:58:00,afternoon,weekday,"cake,cookies,tea"
4551,2017-12-01 07:58:00,morning,weekday,coffee
4552,2017-12-01 09:07:00,morning,weekday,"bread,pastry,tea"
4553,2017-12-01 09:26:00,morning,weekday,"coffee,toast"
4554,2017-12-01 09:39:00,morning,weekday,"bread,coffee"
4555,2017-12-01 09:41:00,morning,weekday,coffee
4556,2017-12-01 09:43:00,morning,weekday,farm house
4557,2017-12-01 09:47:00,morning,weekday,"coffee,tea"
4558,2017-12-01 09:48:00,morning,weekday,cookies
4559,2017-12-01 09:51:00,morning,weekday,coffee
4560,2017-12-01 09:54:00,morning,weekday,bread
4561,2017-12-01 10:24:00,morning,weekday,"jammie dodgers,juice"
4562,2017-12-01 10:29:00,morning,weekday,bread
4563,2017-12-01 10:31:00,morning,weekday,"cake,coffee,tea"
4564,2017-12-01 10:49:00,morning,weekday,hot chocolate
4565,2017-12-01 10:55:00,morning,weekday,"alfajores,bread,coffee"
4566,2017-12-01 11:02:00,morning,weekday,"coffee,cookies,tiffin"
4567,2017-12-01 11:03:00,morning,weekday,jammie dodgers
4568,2017-12-01 11:06:00,morning,weekday,"cake,coffee,tea,toast"
4569,2017-12-01 11:08:00,morning,weekday,coffee
4570,2017-12-01 11:14:00,morning,weekday,"coffee,vegan mincepie"
4571,2017-12-01 11:20:00,morning,weekday,"bread,tea"
4572,2017-12-01 11:22:00,morning,weekday,"coffee,toast"
4573,2017-12-01 11:30:00,morning,weekday,tea
4574,2017-12-01 11:42:00,morning,weekday,coffee
4575,2017-12-01 11:44:00,morning,weekday,cake
4576,2017-12-01 11:50:00,morning,weekday,coffee
4577,2017-12-01 11:52:00,morning,weekday,bread
4578,2017-12-01 11:53:00,morning,weekday,"coffee,toast"
4579,2017-12-01 11:56:00,morning,weekday,cookies
4581,2017-12-01 12:30:00,afternoon,weekday,"tea,toast"
4582,2017-12-01 12:51:00,afternoon,weekday,farm house
4583,2017-12-01 13:49:00,afternoon,weekday,coke
4584,2017-12-01 13:50:00,afternoon,weekday,coke
4585,2017-12-01 14:14:00,afternoon,weekday,bread
4586,2017-12-01 14:53:00,afternoon,weekday,toast
4587,2017-12-01 15:16:00,afternoon,weekday,"bread,coffee,tiffin"
4588,2017-12-01 15:25:00,afternoon,weekday,"coffee,frittata,jammie dodgers"
4589,2017-12-01 15:44:00,afternoon,weekday,"coffee,frittata"
4590,2017-12-01 15:47:00,afternoon,weekday,"bread,tea"
4591,2017-12-01 16:01:00,afternoon,weekday,coffee
4592,2017-12-01 16:39:00,afternoon,weekday,bread
4593,2017-01-13 09:03:00,morning,weekday,tea
4594,2017-01-13 09:03:00,morning,weekday,scandinavian
4595,2017-01-13 09:35:00,morning,weekday,"coffee,farm house,hot chocolate"
4596,2017-01-13 09:43:00,morning,weekday,"pastry,scandinavian"
4597,2017-01-13 09:49:00,morning,weekday,"coffee,toast"
4598,2017-01-13 10:34:00,morning,weekday,bread
4599,2017-01-13 10:41:00,morning,weekday,"cake,coffee,cookies"
4600,2017-01-13 10:43:00,morning,weekday,"bread,toast"
4601,2017-01-13 11:10:00,morning,weekday,"bread,coffee,sandwich"
4602,2017-01-13 11:16:00,morning,weekday,coffee
4603,2017-01-13 11:46:00,morning,weekday,"bread,scandinavian"
4604,2017-01-13 11:48:00,morning,weekday,"alfajores,coffee,medialuna"
4605,2017-01-13 11:55:00,morning,weekday,coffee
4606,2017-01-13 11:57:00,morning,weekday,"coffee,pastry"
4607,2017-01-13 12:05:00,afternoon,weekday,"coffee,juice"
4608,2017-01-13 12:12:00,afternoon,weekday,coffee
4609,2017-01-13 12:13:00,afternoon,weekday,"bread,coffee,pastry,salad"
4610,2017-01-13 12:17:00,afternoon,weekday,coffee
4611,2017-01-13 12:30:00,afternoon,weekday,bread
4612,2017-01-13 12:33:00,afternoon,weekday,bread
4613,2017-01-13 12:37:00,afternoon,weekday,hot chocolate
4614,2017-01-13 12:39:00,afternoon,weekday,"coffee,toast"
4615,2017-01-13 12:46:00,afternoon,weekday,sandwich
4616,2017-01-13 12:48:00,afternoon,weekday,truffles
4617,2017-01-13 12:56:00,afternoon,weekday,"cake,coffee,medialuna,toast"
4618,2017-01-13 12:57:00,afternoon,weekday,coffee
4619,2017-01-13 12:58:00,afternoon,weekday,"cake,coffee,vegan mincepie"
4620,2017-01-13 12:59:00,afternoon,weekday,bread
4622,2017-01-13 13:11:00,afternoon,weekday,farm house
4623,2017-01-13 13:12:00,afternoon,weekday,coffee
4624,2017-01-13 13:26:00,afternoon,weekday,"sandwich,scone,tea"
4625,2017-01-13 13:49:00,afternoon,weekday,"bread,coffee"
4626,2017-01-13 14:01:00,afternoon,weekday,"coffee,jammie dodgers"
4627,2017-01-13 14:05:00,afternoon,weekday,"coffee,tea,toast"
4628,2017-01-13 14:16:00,afternoon,weekday,"bread,coffee,salad,tea,tiffin"
4629,2017-01-13 14:26:00,afternoon,weekday,"alfajores,bread,cake,coffee,pastry"
4630,2017-01-13 14:53:00,afternoon,weekday,"coffee,scone"
4631,2017-01-13 15:04:00,afternoon,weekday,tea
4632,2017-01-13 15:09:00,afternoon,weekday,"brownie,coffee,pastry"
4634,2017-01-13 15:46:00,afternoon,weekday,bread
4635,2017-01-13 15:50:00,afternoon,weekday,tea
4636,2017-01-13 15:53:00,afternoon,weekday,scone
4637,2017-01-13 15:58:00,afternoon,weekday,bread
4638,2017-01-13 15:58:00,afternoon,weekday,"scone,tea"
4639,2017-01-13 16:08:00,afternoon,weekday,"cake,coffee,scone,tea"
4640,2017-01-13 16:12:00,afternoon,weekday,"cake,coffee,truffles,vegan mincepie"
4641,2017-01-13 16:14:00,afternoon,weekday,bread
4642,2017-01-13 16:40:00,afternoon,weekday,"hot chocolate,medialuna"
4643,2017-01-13 17:04:00,evening,weekday,"bread,cookies,hot chocolate,jammie dodgers,tea"
4644,2017-01-14 08:57:00,morning,weekend,bread
4645,2017-01-14 09:07:00,morning,weekend,"coffee,toast"
4646,2017-01-14 09:09:00,morning,weekend,coffee
4647,2017-01-14 09:15:00,morning,weekend,"bread,scandinavian"
4649,2017-01-14 09:37:00,morning,weekend,"brownie,coffee,cookies,tea,tiffin"
4650,2017-01-14 09:42:00,morning,weekend,tiffin
4651,2017-01-14 09:43:00,morning,weekend,coffee
4652,2017-01-14 09:45:00,morning,weekend,"coffee,farm house,tiffin,toast"
4653,2017-01-14 09:50:00,morning,weekend,"bread,hot chocolate,medialuna,toast"
4654,2017-01-14 09:51:00,morning,weekend,"bread,hot chocolate,medialuna,toast"
4655,2017-01-14 09:52:00,morning,weekend,"bread,hot chocolate,medialuna,toast"
4656,2017-01-14 09:55:00,morning,weekend,"alfajores,scone"
4657,2017-01-14 09:59:00,morning,weekend,"coffee,cookies"
4658,2017-01-14 10:04:00,morning,weekend,coffee
4659,2017-01-14 10:19:00,morning,weekend,"bread,brownie,pastry"
4660,2017-01-14 10:22:00,morning,weekend,bread
4661,2017-01-14 10:29:00,morning,weekend,"bread,pastry"
4662,2017-01-14 10:31:00,morning,weekend,coffee
4663,2017-01-14 10:42:00,morning,weekend,"bread,coffee,hearty & seasonal,hot chocolate"
4664,2017-01-14 10:47:00,morning,weekend,coffee
4665,2017-01-14 10:50:00,morning,weekend,bread
4666,2017-01-14 10:55:00,morning,weekend,cake
4667,2017-01-14 11:07:00,morning,weekend,"coffee,cookies,scone"
4668,2017-01-14 11:17:00,morning,weekend,"cake,coffee,medialuna,tiffin"
4669,2017-01-14 11:26:00,morning,weekend,"coffee,medialuna"
4670,2017-01-14 11:32:00,morning,weekend,"medialuna,tea,truffles"
4671,2017-01-14 11:33:00,morning,weekend,"coffee,pastry"
4672,2017-01-14 11:36:00,morning,weekend,"coffee,hot chocolate"
4673,2017-01-14 11:37:00,morning,weekend,scandinavian
4674,2017-01-14 11:39:00,morning,weekend,"coffee,scone,tea"
4675,2017-01-14 11:47:00,morning,weekend,coffee
4676,2017-01-14 11:49:00,morning,weekend,"bread,coffee,cookies,hearty & seasonal,hot chocolate,scone"
4677,2017-01-14 12:00:00,afternoon,weekend,bread
4678,2017-01-14 12:21:00,afternoon,weekend,bread
4679,2017-01-14 12:23:00,afternoon,weekend,"alfajores,coffee,pastry"
4680,2017-01-14 12:26:00,afternoon,weekend,"bread,cake,coffee,hot chocolate,tiffin"
4681,2017-01-14 12:29:00,afternoon,weekend,"cake,farm house"
4682,2017-01-14 12:32:00,afternoon,weekend,"coffee,pastry"
4683,2017-01-14 12:35:00,afternoon,weekend,"alfajores,coffee"
4684,2017-01-14 12:36:00,afternoon,weekend,tea
4685,2017-01-14 12:36:00,afternoon,weekend,"coffee,hearty & seasonal"
4686,2017-01-14 12:38:00,afternoon,weekend,coffee
4687,2017-01-14 12:42:00,afternoon,weekend,"bread,tea,tiffin"
4688,2017-01-14 12:43:00,afternoon,weekend,tea
4689,2017-01-14 12:48:00,afternoon,weekend,bread
4690,2017-01-14 12:53:00,afternoon,weekend,"coffee,tea"
4691,2017-01-14 12:53:00,afternoon,weekend,bread
4692,2017-01-14 12:55:00,afternoon,weekend,"bread,cake,coffee,hearty & seasonal,tea,tiffin"
4693,2017-01-14 12:56:00,afternoon,weekend,bread
4694,2017-01-14 13:03:00,afternoon,weekend,bread
4695,2017-01-14 13:45:00,afternoon,weekend,hot chocolate
4696,2017-01-14 13:48:00,afternoon,weekend,"bread,brownie,coffee,pastry"
4697,2017-01-14 13:49:00,afternoon,weekend,scone
4698,2017-01-14 14:01:00,afternoon,weekend,"alfajores,brownie,coffee,juice,toast"
4699,2017-01-14 14:03:00,afternoon,weekend,"alfajores,bread,cake,coffee,tea,toast"
4701,2017-01-14 14:11:00,afternoon,weekend,"coffee,hearty & seasonal,sandwich"
4702,2017-01-14 14:15:00,afternoon,weekend,"coffee,hearty & seasonal,hot chocolate,juice"
4703,2017-01-14 14:18:00,afternoon,weekend,"bread,brownie"
4704,2017-01-14 14:30:00,afternoon,weekend,"cake,coffee,hearty & seasonal,sandwich"
4705,2017-01-14 14:32:00,afternoon,weekend,coffee
4706,2017-01-14 14:34:00,afternoon,weekend,fudge
4707,2017-01-14 14:36:00,afternoon,weekend,"scone,tea,tiffin"
4708,2017-01-14 14:39:00,afternoon,weekend,"coffee,sandwich"
4709,2017-01-14 14:50:00,afternoon,weekend,"bread,frittata,tea"
4710,2017-01-14 14:57:00,afternoon,weekend,coffee
4711,2017-01-14 15:16:00,afternoon,weekend,farm house
4712,2017-01-14 15:48:00,afternoon,weekend,"alfajores,bread,cake"
4713,2017-01-14 15:58:00,afternoon,weekend,"bread,cake,coffee"
4714,2017-01-14 15:59:00,afternoon,weekend,mineral water
4715,2017-01-14 16:01:00,afternoon,weekend,bread
4716,2017-01-14 16:15:00,afternoon,weekend,focaccia
4717,2017-01-14 16:20:00,afternoon,weekend,"bread,tea"
4718,2017-01-14 16:23:00,afternoon,weekend,scandinavian
4719,2017-01-14 16:45:00,afternoon,weekend,cake
4720,2017-01-14 16:46:00,afternoon,weekend,tiffin
4721,2017-01-14 16:56:00,afternoon,weekend,"cookies,muffin"
4722,2017-01-14 16:57:00,afternoon,weekend,"cake,coffee"
4723,2017-01-14 18:15:00,evening,weekend,afternoon with the baker
4724,2017-01-14 18:16:00,evening,weekend,afternoon with the baker
4725,2017-01-14 18:16:00,evening,weekend,afternoon with the baker
4726,2017-01-15 09:43:00,morning,weekend,"cake,coffee"
4727,2017-01-15 09:56:00,morning,weekend,medialuna
4728,2017-01-15 10:05:00,morning,weekend,"bread,cake,jammie dodgers"
4729,2017-01-15 10:33:00,morning,weekend,bread
4730,2017-01-15 10:36:00,morning,weekend,"coffee,the nomad"
4731,2017-01-15 10:38:00,morning,weekend,"bread,tea,the nomad,tiffin"
4732,2017-01-15 10:39:00,morning,weekend,"bread,coffee"
4733,2017-01-15 10:42:00,morning,weekend,coffee
4734,2017-01-15 11:11:00,morning,weekend,"bread,brioche and salami,coffee"
4735,2017-01-15 11:19:00,morning,weekend,"bread,coffee,granola"
4736,2017-01-15 11:36:00,morning,weekend,"cake,coffee,juice,scone"
4737,2017-01-15 11:37:00,morning,weekend,"bread,coffee"
4738,2017-01-15 11:38:00,morning,weekend,bread
4739,2017-01-15 11:39:00,morning,weekend,bread
4740,2017-01-15 11:52:00,morning,weekend,"bread,farm house"
4741,2017-01-15 11:56:00,morning,weekend,"bread,coffee,medialuna,pastry"
4742,2017-01-15 12:17:00,afternoon,weekend,"bread,coffee,farm house"
4743,2017-01-15 12:29:00,afternoon,weekend,"coffee,pastry"
4744,2017-01-15 12:31:00,afternoon,weekend,"bread,pastry"
4745,2017-01-15 12:49:00,afternoon,weekend,bread
4746,2017-01-15 12:51:00,afternoon,weekend,"bread,coffee"
4747,2017-01-15 13:08:00,afternoon,weekend,coffee
4748,2017-01-15 13:12:00,afternoon,weekend,"bread,brownie,jammie dodgers,juice"
4749,2017-01-15 13:19:00,afternoon,weekend,"bread,coffee,granola,pastry,toast"
4750,2017-01-15 13:26:00,afternoon,weekend,"cake,coffee,granola,tiffin"
4751,2017-01-15 13:45:00,afternoon,weekend,"coffee,gingerbread syrup"
4752,2017-01-15 14:00:00,afternoon,weekend,"cake,coffee,hearty & seasonal"
4753,2017-01-15 14:04:00,afternoon,weekend,"bread,coffee,pastry,tea"
4754,2017-01-15 14:18:00,afternoon,weekend,"alfajores,coffee"
4756,2017-01-15 14:29:00,afternoon,weekend,"jammie dodgers,medialuna,muffin,sandwich"
4757,2017-01-15 14:40:00,afternoon,weekend,bread
4758,2017-01-15 14:41:00,afternoon,weekend,"coffee,juice,tea"
4759,2017-01-15 14:42:00,afternoon,weekend,alfajores
4760,2017-01-15 14:58:00,afternoon,weekend,"bread,hearty & seasonal,mineral water,scone,truffles"
4761,2017-01-15 15:00:00,afternoon,weekend,"coffee,cookies,jammie dodgers"
4762,2017-01-15 15:17:00,afternoon,weekend,"bread,toast"
4763,2017-01-15 15:26:00,afternoon,weekend,"bread,coffee"
4764,2017-01-15 15:39:00,afternoon,weekend,"coffee,truffles"
4765,2017-01-15 15:44:00,afternoon,weekend,"bread,scone"
4766,2017-01-15 15:58:00,afternoon,weekend,"cake,coffee,jammie dodgers,tea"
4767,2017-01-15 16:04:00,afternoon,weekend,"coffee,jammie dodgers"
4768,2017-01-15 16:05:00,afternoon,weekend,bread
4769,2017-01-15 16:09:00,afternoon,weekend,"alfajores,coffee,medialuna,tea"
4770,2017-01-15 16:10:00,afternoon,weekend,"alfajores,bread,brownie,hot chocolate,tea"
4771,2017-01-16 08:22:00,morning,weekday,"coffee,scone"
4772,2017-01-16 09:32:00,morning,weekday,bread
4773,2017-01-16 09:34:00,morning,weekday,afternoon with the baker
4774,2017-01-16 09:35:00,morning,weekday,bread
4775,2017-01-16 09:35:00,morning,weekday,coffee
4776,2017-01-16 09:36:00,morning,weekday,bread
4777,2017-01-16 09:45:00,morning,weekday,bread
4778,2017-01-16 09:57:00,morning,weekday,bread
4779,2017-01-16 10:01:00,morning,weekday,"bread,cookies,scandinavian"
4780,2017-01-16 10:02:00,morning,weekday,coffee
4781,2017-01-16 10:02:00,morning,weekday,coffee
4782,2017-01-16 10:11:00,morning,weekday,"coffee,cookies,medialuna"
4783,2017-01-16 10:12:00,morning,weekday,"bread,coffee,cookies,juice"
4784,2017-01-16 10:15:00,morning,weekday,"cookies,hot chocolate"
4785,2017-01-16 10:16:00,morning,weekday,bread
4786,2017-01-16 10:53:00,morning,weekday,coffee
4787,2017-01-16 10:53:00,morning,weekday,"cake,tea"
4788,2017-01-16 11:06:00,morning,weekday,"cookies,tea"
4789,2017-01-16 11:57:00,morning,weekday,coffee
4790,2017-01-16 12:10:00,afternoon,weekday,"bread,medialuna"
4791,2017-01-16 12:11:00,afternoon,weekday,"coffee,scone,tea"
4792,2017-01-16 12:22:00,afternoon,weekday,"bread,brownie"
4793,2017-01-16 12:24:00,afternoon,weekday,sandwich
4794,2017-01-16 12:32:00,afternoon,weekday,coffee
4795,2017-01-16 12:32:00,afternoon,weekday,toast
4796,2017-01-16 12:50:00,afternoon,weekday,bread
4797,2017-01-16 12:53:00,afternoon,weekday,bread
4798,2017-01-16 13:03:00,afternoon,weekday,coffee
4799,2017-01-16 13:10:00,afternoon,weekday,coffee
4800,2017-01-16 13:17:00,afternoon,weekday,"bread,tea"
4801,2017-01-16 13:22:00,afternoon,weekday,coffee
4802,2017-01-16 14:01:00,afternoon,weekday,coke
4803,2017-01-16 14:12:00,afternoon,weekday,"bread,jammie dodgers"
4804,2017-01-16 15:22:00,afternoon,weekday,"alfajores,bread,medialuna"
4805,2017-01-16 15:28:00,afternoon,weekday,medialuna
4806,2017-01-16 15:28:00,afternoon,weekday,coffee
4807,2017-01-16 15:29:00,afternoon,weekday,"bread,coffee"
4808,2017-01-16 15:44:00,afternoon,weekday,"coke,tea"
4811,2017-01-16 16:03:00,afternoon,weekday,truffles
4812,2017-01-16 16:14:00,afternoon,weekday,muffin
4813,2017-01-16 16:33:00,afternoon,weekday,"alfajores,bread"
4814,2017-01-16 16:37:00,afternoon,weekday,bread
4816,2017-01-17 09:00:00,morning,weekday,"coffee,pastry"
4817,2017-01-17 09:10:00,morning,weekday,"coffee,tea"
4818,2017-01-17 09:15:00,morning,weekday,"coffee,toast"
4819,2017-01-17 09:24:00,morning,weekday,coffee
4820,2017-01-17 09:36:00,morning,weekday,"coffee,pastry"
4821,2017-01-17 09:45:00,morning,weekday,"bread,sandwich"
4822,2017-01-17 09:55:00,morning,weekday,"alfajores,coffee"
4823,2017-01-17 10:26:00,morning,weekday,"bread,medialuna"
4824,2017-01-17 10:52:00,morning,weekday,bread
4825,2017-01-17 11:05:00,morning,weekday,tea
4826,2017-01-17 11:08:00,morning,weekday,coffee
4827,2017-01-17 11:16:00,morning,weekday,alfajores
4828,2017-01-17 11:24:00,morning,weekday,"alfajores,bread"
4830,2017-01-17 11:43:00,morning,weekday,coffee
4831,2017-01-17 12:08:00,afternoon,weekday,coffee
4832,2017-01-17 12:20:00,afternoon,weekday,"cake,coffee"
4833,2017-01-17 12:35:00,afternoon,weekday,"bread,jammie dodgers"
4834,2017-01-17 12:38:00,afternoon,weekday,"coffee,sandwich,toast"
4835,2017-01-17 13:01:00,afternoon,weekday,"cake,coffee,hearty & seasonal,sandwich,smoothies"
4836,2017-01-17 13:03:00,afternoon,weekday,bread
4837,2017-01-17 13:06:00,afternoon,weekday,"sandwich,truffles"
4838,2017-01-17 13:12:00,afternoon,weekday,"coffee,salad,sandwich"
4839,2017-01-17 13:22:00,afternoon,weekday,"bread,cookies,hearty & seasonal,hot chocolate,muffin"
4840,2017-01-17 13:26:00,afternoon,weekday,farm house
4841,2017-01-17 13:32:00,afternoon,weekday,"cake,coffee,scandinavian,truffles"
4842,2017-01-17 13:40:00,afternoon,weekday,tea
4843,2017-01-17 13:41:00,afternoon,weekday,"alfajores,bread,coffee,salad,sandwich"
4844,2017-01-17 13:53:00,afternoon,weekday,"bread,coffee,toast"
4845,2017-01-17 14:21:00,afternoon,weekday,"cake,coffee"
4846,2017-01-17 14:24:00,afternoon,weekday,"alfajores,coffee,truffles"
4847,2017-01-17 14:25:00,afternoon,weekday,"chicken stew,coffee,tea"
4848,2017-01-17 14:51:00,afternoon,weekday,"coffee,pastry"
4849,2017-01-17 15:02:00,afternoon,weekday,coffee
4850,2017-01-17 15:13:00,afternoon,weekday,coffee
4851,2017-01-17 15:14:00,afternoon,weekday,coffee
4852,2017-01-17 15:26:00,afternoon,weekday,"cake,coffee,soup"
4853,2017-01-17 15:42:00,afternoon,weekday,tea
4854,2017-01-17 15:45:00,afternoon,weekday,coffee
4855,2017-01-17 15:58:00,afternoon,weekday,tea
4856,2017-01-17 16:25:00,afternoon,weekday,coffee
4857,2017-01-17 16:44:00,afternoon,weekday,"bread,cake,tea"
4858,2017-01-17 16:45:00,afternoon,weekday,bread
4859,2017-01-17 17:12:00,evening,weekday,tea
4860,2017-01-18 08:32:00,morning,weekday,bread
4861,2017-01-18 08:35:00,morning,weekday,coffee
4862,2017-01-18 09:01:00,morning,weekday,bread
4863,2017-01-18 09:14:00,morning,weekday,"cake,coffee,muffin,tea"
4864,2017-01-18 09:16:00,morning,weekday,scandinavian
4865,2017-01-18 09:18:00,morning,weekday,bread
