title,year,genres,rank_in_year,imdb_rating,rt_score,rt_audience_score,worldwide_gross,2015_inflation,adjusted,rt_freshness,audience_freshness,length,rating,release_date,studio,poster_url,poster_img
Ocean's Twelve,2004,Thriller|Crime,10,6.4,5.9,3.3,362744280.0,25.00%,453418828.21,55.0,60.0,125.0,PG-13,2004-12-10,Warner Bros.,http://resizing.flixster.com/mm6hyAeaEFAl07m0HE3w7AMvgBw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/39/11173930_ori.jpg,<img src=http://resizing.flixster.com/mm6hyAeaEFAl07m0HE3w7AMvgBw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/39/11173930_ori.jpg width=100>
Shark Tale,2004,Comedy|Adventure|Animation,9,6.0,5.2,3.2,367275019.0,25.00%,459082108.05,35.0,49.0,90.0,PG,2004-10-01,DreamWorks,http://resizing.flixster.com/LBMRJueU_GtIVb_ZmkS5YcQPd4o=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/34/93/5534930_ori.jpg,<img src=http://resizing.flixster.com/LBMRJueU_GtIVb_ZmkS5YcQPd4o=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/34/93/5534930_ori.jpg width=100>
Shrek 2,2004,Comedy|Animation|Adventure,1,7.2,7.7,3.5,919838758.0,25.00%,1149769230.81,88.0,69.0,93.0,PG,2004-05-19,DreamWorks,http://resizing.flixster.com/Vt--2C7r7DDEyOVV_SDpXxkml38=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/25/37/253795_ori.jpg,<img src=http://resizing.flixster.com/Vt--2C7r7DDEyOVV_SDpXxkml38=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/25/37/253795_ori.jpg width=100>
Spider-Man 2,2004,Adventure|Action,3,7.3,8.3,3.5,783766341.0,25.00%,979683031.61,94.0,81.0,127.0,PG-13,2004-06-30,Columbia,http://resizing.flixster.com/PU_rcPMHMhkuRGR-QPgmNnb60gE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/52/11165291_ori.jpg,<img src=http://resizing.flixster.com/PU_rcPMHMhkuRGR-QPgmNnb60gE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/52/11165291_ori.jpg width=100>
The Day After Tomorrow,2004,Sci-Fi|Adventure|Action,6,6.4,5.3,3.2,544272402.0,25.00%,680323214.86,45.0,50.0,124.0,PG-13,2004-05-28,Fox,http://resizing.flixster.com/cZDf0sYKmn_QfbQ1kVGJOCou9fw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/25/43/254313_ori.jpg,<img src=http://resizing.flixster.com/cZDf0sYKmn_QfbQ1kVGJOCou9fw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/25/43/254313_ori.jpg width=100>
The Incredibles,2004,Animation|Adventure|Action,4,8.0,8.3,3.4,631442092.0,25.00%,789282558.61,97.0,74.0,115.0,PG,2004-11-05,Disney|Pixar,http://resizing.flixster.com/h0n53xP_v-81NZP1OdE2kMkR0ck=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/90/10939047_ori.jpg,<img src=http://resizing.flixster.com/h0n53xP_v-81NZP1OdE2kMkR0ck=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/90/10939047_ori.jpg width=100>
The Passion of the Christ,2004,Drama,5,7.1,5.9,3.7,611899420.0,25.00%,764854839.34,49.0,80.0,127.0,R,2004-02-25,Icon|Newmarket,http://resizing.flixster.com/tcQ9GFNN3Wau-9s4I1hatH18lyA=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/50/11135040_ori.jpg,<img src=http://resizing.flixster.com/tcQ9GFNN3Wau-9s4I1hatH18lyA=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/50/11135040_ori.jpg width=100>
Troy,2004,Adventure,8,7.2,6.0,3.5,497409852.0,25.00%,621746515.85,54.0,74.0,163.0,R,2004-05-14,Warner Bros.,http://resizing.flixster.com/EyEd2IN7-3dA2j5NXy7_8wuCFaw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166733_ori.jpg,<img src=http://resizing.flixster.com/EyEd2IN7-3dA2j5NXy7_8wuCFaw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166733_ori.jpg width=100>
Bad Boys II,2003,Crime|Comedy|Action,10,6.5,4.1,3.6,273339556.0,28.35%,350840740.5,23.0,78.0,147.0,R,2003-07-18,Columbia,http://resizing.flixster.com/uEAAP_eXXw44sXo97rQpKX8_Mxs=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/67/11146748_ori.jpg,<img src=http://resizing.flixster.com/uEAAP_eXXw44sXo97rQpKX8_Mxs=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/67/11146748_ori.jpg width=100>
Bruce Almighty,2003,Fantasy|Drama|Comedy,5,6.7,5.6,3.3,484592874.0,28.35%,621991654.79,48.0,57.0,101.0,PG-13,2003-05-23,Universal,http://resizing.flixster.com/Y12rTWfm-gLX5oOVC5-O0SbXOA4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/65/11176524_ori.jpg,<img src=http://resizing.flixster.com/Y12rTWfm-gLX5oOVC5-O0SbXOA4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/65/11176524_ori.jpg width=100>
Finding Nemo,2003,Comedy|Animation|Adventure,2,8.2,8.6,3.8,867893978.0,28.35%,1113971831.87,99.0,86.0,100.0,G,2003-05-30,Disney|Pixar,http://resizing.flixster.com/L5mJPRUyA5797vXg9oelqZ7jGMA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/19/10841916_ori.jpg,<img src=http://resizing.flixster.com/L5mJPRUyA5797vXg9oelqZ7jGMA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/19/10841916_ori.jpg width=100>
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Fantasy|Adventure,4,8.1,7.1,3.9,654264015.0,28.35%,839770411.82,79.0,86.0,143.0,PG-13,2003-07-09,Disney,http://resizing.flixster.com/0NAlr-uIRVD-casXObKDtl_wqxU=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/76/11157635_ori.jpg,<img src=http://resizing.flixster.com/0NAlr-uIRVD-casXObKDtl_wqxU=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/76/11157635_ori.jpg width=100>
Terminator 3: Rise of the Machines,2003,Sci-Fi|Action,7,6.4,6.6,3.1,433371112.0,28.35%,556246757.96,70.0,47.0,109.0,R,2003-07-02,Warner Bros.|Columbia,http://resizing.flixster.com/6xMGzkUb2v1SkTNunEJHF6lzlG0=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944773_ori.jpg,<img src=http://resizing.flixster.com/6xMGzkUb2v1SkTNunEJHF6lzlG0=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944773_ori.jpg width=100>
The Last Samurai,2003,History|Drama|Action,6,7.7,6.4,3.7,456758981.0,28.35%,586265893.86,65.0,83.0,154.0,R,2003-12-05,Warner Bros.,http://resizing.flixster.com/BIJnnVuqUV-FDHiYjNPg0n7Gd0E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166861_ori.jpg,<img src=http://resizing.flixster.com/BIJnnVuqUV-FDHiYjNPg0n7Gd0E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166861_ori.jpg width=100>
The Lord of the Rings: The Return of the King,2003,Fantasy|Adventure|Western,1,8.9,8.7,3.7,1119929521.0,28.35%,1437468137.47,95.0,86.0,201.0,PG-13,2003-12-17,New Line,http://resizing.flixster.com/fhym2r2SVtuOpznC0wdmP5QPUfo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166423_ori.jpg,<img src=http://resizing.flixster.com/fhym2r2SVtuOpznC0wdmP5QPUfo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166423_ori.jpg width=100>
The Matrix Reloaded,2003,Sci-Fi|Action,3,7.2,6.8,3.4,742128461.0,28.35%,952547456.42,73.0,72.0,138.0,R,2003-05-15,Warner Bros.,http://resizing.flixster.com/g0k3LxainE8qySe4Nwb1Y-KNDT4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/96/11169699_ori.jpg,<img src=http://resizing.flixster.com/g0k3LxainE8qySe4Nwb1Y-KNDT4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/96/11169699_ori.jpg width=100>
The Matrix Revolutions,2003,Sci-Fi|Action,8,6.7,5.3,3.4,427343298.0,28.35%,548509850.95,36.0,61.0,129.0,R,2003-11-05,Warner Bros.,http://resizing.flixster.com/Ics-y7GKZlTay_Ag-6o6ofVK93A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176473_ori.jpg,<img src=http://resizing.flixster.com/Ics-y7GKZlTay_Ag-6o6ofVK93A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176473_ori.jpg width=100>
X2,2003,Sci-Fi|Adventure|Action,9,7.5,7.4,3.7,407711549.0,28.35%,523311824.52,87.0,85.0,134.0,PG-13,2003-05-02,Fox,http://resizing.flixster.com/pEUBXjAa_XLWWxFhQUXtbFF8Z6c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/74/11177479_ori.jpg,<img src=http://resizing.flixster.com/pEUBXjAa_XLWWxFhQUXtbFF8Z6c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/74/11177479_ori.jpg width=100>
Die Another Day,2002,Crime|Adventure|Action,6,6.1,6.1,3.1,431971116.0,31.26%,567025727.92,57.0,41.0,133.0,PG-13,2002-11-22,MGM,http://resizing.flixster.com/r8WQfeCkLuFl2EtUnpdPsTGdYck=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/34/10933478_ori.jpg,<img src=http://resizing.flixster.com/r8WQfeCkLuFl2EtUnpdPsTGdYck=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/34/10933478_ori.jpg width=100>
Harry Potter and the Chamber of Secrets,2002,Fantasy|Family|Adventure,2,7.3,7.2,3.7,878643482.0,31.26%,1153349012.27,82.0,79.0,161.0,PG,2002-11-15,Warner Bros.,http://resizing.flixster.com/2HoVSGA2nXBuTgBZQ4czXiAUMqQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/87/11168797_ori.jpg,<img src=http://resizing.flixster.com/2HoVSGA2nXBuTgBZQ4czXiAUMqQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/87/11168797_ori.jpg width=100>
Ice Age,2002,Comedy|Animation|Adventure,8,7.6,6.8,3.6,383257136.0,31.26%,503081452.61,77.0,82.0,81.0,PG,2002-03-15,20th Century Fox|Blue Sky,http://resizing.flixster.com/G2PNS_GykbZtx_u_kQgBFuVkqFE=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938906_ori.jpg,<img src=http://resizing.flixster.com/G2PNS_GykbZtx_u_kQgBFuVkqFE=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938906_ori.jpg width=100>
Men in Black II,2002,Fantasy|Comedy|Action,5,6.0,5.2,3.1,441818803.0,31.26%,579952267.88,39.0,46.0,88.0,PG-13,2002-07-03,Columbia,http://resizing.flixster.com/cw5WyryG2pkW2RHN5BVlcMOze3g=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164554_ori.jpg,<img src=http://resizing.flixster.com/cw5WyryG2pkW2RHN5BVlcMOze3g=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164554_ori.jpg width=100>
Minority Report,2002,Sci-Fi|Mystery|Action,10,7.7,8.1,3.4,358372926.0,31.26%,470417261.03,90.0,80.0,145.0,PG-13,2002-06-21,DreamWorks|20th Century Fox,http://resizing.flixster.com/_wXSfzgg6NXtV4-wqqZPxd-iP6Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/03/11170343_ori.jpg,<img src=http://resizing.flixster.com/_wXSfzgg6NXtV4-wqqZPxd-iP6Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/03/11170343_ori.jpg width=100>
My Big Fat Greek Wedding,2002,Romance|Comedy,9,6.6,6.7,3.2,368744044.0,31.26%,484030881.28,76.0,73.0,95.0,PG,2002-08-02,IFC Films,http://resizing.flixster.com/ysPR9u4_W1E2WdssB9N2PhfQw50=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/72/11167225_ori.jpg,<img src=http://resizing.flixster.com/ysPR9u4_W1E2WdssB9N2PhfQw50=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/72/11167225_ori.jpg width=100>
Signs,2002,Thriller|Sci-Fi|Drama,7,6.7,6.8,3.2,408247917.0,31.26%,535885534.32,74.0,67.0,106.0,PG-13,2002-08-02,Touchstone,http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg,<img src=http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg width=100>
Spider-Man,2002,Adventure|Action,3,7.3,7.6,3.3,821708551.0,31.26%,1078613527.65,89.0,67.0,121.0,PG-13,2002-05-03,Columbia|Marvel,http://resizing.flixster.com/aGon_QjcY9fsPsUsmVE39DC_ubw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/52/11165293_ori.jpg,<img src=http://resizing.flixster.com/aGon_QjcY9fsPsUsmVE39DC_ubw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/52/11165293_ori.jpg width=100>
Star Wars Episode II: Attack of the Clones,2002,Fantasy|Adventure|Action,4,6.7,6.6,3.3,649398328.0,31.26%,852430975.14,67.0,59.0,142.0,PG,2002-05-16,20th Century Fox|Lucasfilm,http://resizing.flixster.com/A47EQAAO1SHIIvN5HrkKfhAGpQk=/180x239/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944721_ori.jpg,<img src=http://resizing.flixster.com/A47EQAAO1SHIIvN5HrkKfhAGpQk=/180x239/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944721_ori.jpg width=100>
The Lord of the Rings: The Two Towers,2002,Fantasy|Adventure,1,8.7,8.5,4.1,926287400.0,31.26%,1215888673.56,96.0,95.0,179.0,PG-13,2002-12-18,New Line Cinema,http://resizing.flixster.com/kcGR9q0SXRr1oA8G6-nkYDshGGU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166421_ori.jpg,<img src=http://resizing.flixster.com/kcGR9q0SXRr1oA8G6-nkYDshGGU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166421_ori.jpg width=100>
Hannibal,2001,Thriller|Drama|Crime,10,6.7,5.1,3.4,351692268.0,33.33%,468894560.29,39.0,63.0,131.0,R,2001-02-09,MGM|Universal,http://resizing.flixster.com/7-lmH9v6jwoPfuJVAIW_YksScrE=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/72/10937237_ori.jpg,<img src=http://resizing.flixster.com/7-lmH9v6jwoPfuJVAIW_YksScrE=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/72/10937237_ori.jpg width=100>
Harry Potter and the Sorcerer's Stone,2001,Fantasy|Family|Adventure,1,7.5,7.1,3.7,974733550.0,33.33%,1299565844.68,80.0,82.0,152.0,PG,2001-11-16,Warner Bros.,http://resizing.flixster.com/707enQVAvKKChUtNa2LlkpjbRts=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173610_ori.jpg,<img src=http://resizing.flixster.com/707enQVAvKKChUtNa2LlkpjbRts=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173610_ori.jpg width=100>
Jurassic Park III,2001,Sci-Fi|Adventure|Action,8,5.9,5.2,3.0,368780809.0,33.33%,491677898.59,49.0,37.0,92.0,PG-13,2001-07-18,Universal,http://resizing.flixster.com/05xnBp8MTXrAFuI8u5mLin1TGQ8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168887_ori.jpg,<img src=http://resizing.flixster.com/05xnBp8MTXrAFuI8u5mLin1TGQ8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168887_ori.jpg width=100>
"Monsters, Inc.",2001,Comedy|Animation|Adventure,3,8.1,8.0,3.8,525366597.0,33.33%,700446276.21,96.0,90.0,92.0,G,2001-11-02,Disney|Pixar,http://resizing.flixster.com/_5J1AMkrOq_CE-En_0dvf2zqD4c=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/65/11166524_ori.jpg,<img src=http://resizing.flixster.com/_5J1AMkrOq_CE-En_0dvf2zqD4c=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/65/11166524_ori.jpg width=100>
Ocean's Eleven,2001,Thriller|Crime,5,7.8,6.9,3.6,450717150.0,33.33%,600919721.86,82.0,79.0,116.0,PG-13,2001-12-07,Warner Bros,http://resizing.flixster.com/vdQasulealc0hBd6lH3JkC8u_CM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/27/11172746_ori.jpg,<img src=http://resizing.flixster.com/vdQasulealc0hBd6lH3JkC8u_CM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/27/11172746_ori.jpg width=100>
Pearl Harbor,2001,Romance|Drama|Action,6,6.0,4.6,3.3,449220945.0,33.33%,598924902.95,25.0,67.0,183.0,PG-13,2001-05-25,Touchstone,http://resizing.flixster.com/SwQ-D3N0_F_IipgA6PV8P4kbETU=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/31/29/312925_ori.jpg,<img src=http://resizing.flixster.com/SwQ-D3N0_F_IipgA6PV8P4kbETU=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/31/29/312925_ori.jpg width=100>
Planet of the Apes,2001,Sci-Fi|Adventure|Action,9,5.7,5.5,2.7,362211740.0,33.33%,482919671.58,45.0,27.0,119.0,PG-13,2001-07-27,20th Century Fox,http://resizing.flixster.com/9081NkYAHXHF4iI9h6sFD6CAQfs=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/44/11164477_ori.jpg,<img src=http://resizing.flixster.com/9081NkYAHXHF4iI9h6sFD6CAQfs=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/44/11164477_ori.jpg width=100>
Shrek,2001,Comedy|Animation|Adventure,4,7.9,7.7,3.9,484409218.0,33.33%,645839752.37,87.0,90.0,90.0,PG,2001-05-18,DreamWorks,http://resizing.flixster.com/nr4OyhYALCM7lB_d_923lFEIpfk=/173x270/dkpu1ddg7pbsk.cloudfront.net/movie/25/44/254400_ori.jpg,<img src=http://resizing.flixster.com/nr4OyhYALCM7lB_d_923lFEIpfk=/173x270/dkpu1ddg7pbsk.cloudfront.net/movie/25/44/254400_ori.jpg width=100>
The Lord of the Rings: The Fellowship of the Ring,2001,Fantasy|Adventure,2,8.8,8.2,4.1,870761744.0,33.33%,1160945184.82,91.0,95.0,178.0,PG-13,2001-12-19,New Line Cinema,http://resizing.flixster.com/GfBu7mY7UHKd_6TelkAxG0TPgko=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166420_ori.jpg,<img src=http://resizing.flixster.com/GfBu7mY7UHKd_6TelkAxG0TPgko=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166420_ori.jpg width=100>
The Mummy Returns,2001,Fantasy|Adventure|Action,7,6.3,5.2,3.3,433013274.0,33.33%,577315986.69,47.0,63.0,130.0,PG-13,2001-05-04,Universal,http://resizing.flixster.com/UGjywlM8fWTqdKTzTT2FCwN7cm0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173659_ori.jpg,<img src=http://resizing.flixster.com/UGjywlM8fWTqdKTzTT2FCwN7cm0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173659_ori.jpg width=100>
Cast Away,2000,Drama|Adventure,3,7.7,7.4,3.5,429632142.0,37.12%,589107501.38,90.0,83.0,143.0,PG-13,2000-12-22,Fox,http://resizing.flixster.com/Y8_otZJ0sQ0JcUR7VPRjJxUg-qw=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164876_ori.jpg,<img src=http://resizing.flixster.com/Y8_otZJ0sQ0JcUR7VPRjJxUg-qw=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164876_ori.jpg width=100>
Dinosaur,2000,Family|Animation|Adventure,5,6.4,6.2,3.0,349822765.0,37.12%,479673643.72,65.0,47.0,82.0,PG,2000-05-19,Disney,http://resizing.flixster.com/-jcVO9luD6fH9bi4DcbgNY8JQIk=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/08/10920812_ori.jpg,<img src=http://resizing.flixster.com/-jcVO9luD6fH9bi4DcbgNY8JQIk=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/08/10920812_ori.jpg width=100>
Gladiator,2000,Drama|Action,2,8.5,7.2,3.8,457640427.0,37.12%,627512195.02,76.0,87.0,155.0,R,2000-05-05,DreamWorks|Universal,http://resizing.flixster.com/sO2TFkZCTVGi8m0Yjw2UWvGajC4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168944_ori.jpg,<img src=http://resizing.flixster.com/sO2TFkZCTVGi8m0Yjw2UWvGajC4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168944_ori.jpg width=100>
How the Grinch Stole Christmas,2000,Fantasy|Family|Comedy,6,6.0,5.6,3.2,345141403.0,37.12%,473254604.73,53.0,55.0,104.0,PG,2000-11-17,Universal,http://resizing.flixster.com/50a8DXOYOfwUPlzoWtpjoN6qHBQ=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/25/55/255591_ori.jpg,<img src=http://resizing.flixster.com/50a8DXOYOfwUPlzoWtpjoN6qHBQ=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/25/55/255591_ori.jpg width=100>
Meet the Parents,2000,Comedy,7,7.0,6.9,3.6,330444045.0,37.12%,453101727.42,84.0,79.0,108.0,PG-13,2000-10-06,Universal|DreamWorks,http://resizing.flixster.com/HqFyRB_q9Qc-9XHodQ5KOnGCn-Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/65/11176583_ori.jpg,<img src=http://resizing.flixster.com/HqFyRB_q9Qc-9XHodQ5KOnGCn-Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/65/11176583_ori.jpg width=100>
Mission: Impossible II,2000,Thriller|Adventure|Action,1,6.0,6.0,3.0,546388105.0,37.12%,749202165.88,57.0,44.0,123.0,PG-13,2000-05-24,Paramount,http://resizing.flixster.com/QvZkjCM-tSJ8ZxFeAFBXlhPhp1Y=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/77/257715_ori.jpg,<img src=http://resizing.flixster.com/QvZkjCM-tSJ8ZxFeAFBXlhPhp1Y=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/77/257715_ori.jpg width=100>
The Perfect Storm,2000,Drama|Adventure|Action,8,6.4,5.5,3.2,328718434.0,37.12%,450735586.05,47.0,64.0,130.0,PG-13,2000-06-30,Warner Bros.,http://resizing.flixster.com/N_QI7xIK9FcdKmJQcTzpgU0we4E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167915_ori.jpg,<img src=http://resizing.flixster.com/N_QI7xIK9FcdKmJQcTzpgU0we4E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167915_ori.jpg width=100>
What Lies Beneath,2000,Mystery|Horror|Drama,10,6.6,5.5,3.1,291420351.0,37.12%,399592809.86,46.0,59.0,130.0,PG-13,2000-07-21,DreamWorks|Fox,http://resizing.flixster.com/EH96EztpCYNTTOKKuWJ4o3OVe6U=/180x264/dkpu1ddg7pbsk.cloudfront.net/movie/34/35/84/3435848_ori.jpg,<img src=http://resizing.flixster.com/EH96EztpCYNTTOKKuWJ4o3OVe6U=/180x264/dkpu1ddg7pbsk.cloudfront.net/movie/34/35/84/3435848_ori.jpg width=100>
What Women Want,2000,Romance|Fantasy|Comedy,4,6.4,5.7,3.1,374111707.0,37.12%,512978409.67,54.0,54.0,127.0,PG-13,2000-12-15,Paramount,http://resizing.flixster.com/-K3-lemv2IjCIxyfWNB4b5oscBQ=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/62/99/74/6299748_ori.jpg,<img src=http://resizing.flixster.com/-K3-lemv2IjCIxyfWNB4b5oscBQ=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/62/99/74/6299748_ori.jpg width=100>
X-Men,2000,Sci-Fi|Adventure|Action,9,7.4,7.0,3.7,296339527.0,37.12%,406337937.14,82.0,83.0,104.0,PG-13,2000-07-14,Fox,http://resizing.flixster.com/vMvg0TJUjn0dH8QxT6FD7RXXOWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/75/11177551_ori.jpg,<img src=http://resizing.flixster.com/vMvg0TJUjn0dH8QxT6FD7RXXOWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/75/11177551_ori.jpg width=100>
American Beauty,1999,Romance|Drama,9,8.4,8.2,3.8,356296601.0,41.73%,504972371.74,88.0,93.0,122.0,R,1999-10-01,DreamWorks Pictures,http://resizing.flixster.com/xYYoX_fRXn7AC0HF9MMSQ7dfgKU=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/05/64/5505643_ori.jpg,<img src=http://resizing.flixster.com/xYYoX_fRXn7AC0HF9MMSQ7dfgKU=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/05/64/5505643_ori.jpg width=100>
Austin Powers: The Spy Who Shagged Me,1999,Comedy|Adventure|Action,10,6.6,6.0,3.3,312016858.0,41.73%,442215537.18,51.0,71.0,95.0,PG-13,1999-06-11,New Line Cinema,http://resizing.flixster.com/V4Imv8fYpxYEG61UQbltX41dHWU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170075_ori.jpg,<img src=http://resizing.flixster.com/V4Imv8fYpxYEG61UQbltX41dHWU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170075_ori.jpg width=100>
Notting Hill,1999,Romance|Drama|Comedy,7,7.0,7.1,3.3,363889678.0,41.73%,515733894.84,83.0,79.0,124.0,PG-13,1999-05-28,Universal Pictures,http://resizing.flixster.com/MQ1yf_XKOjCb3xxcePb_IykeNT0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/37/11173724_ori.jpg,<img src=http://resizing.flixster.com/MQ1yf_XKOjCb3xxcePb_IykeNT0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/37/11173724_ori.jpg width=100>
Star Wars Episode I: The Phantom Menace,1999,Fantasy|Adventure|Action,1,6.6,5.8,3.3,924317558.0,41.73%,1310017631.92,57.0,60.0,136.0,PG,1999-05-19,20th Century Fox|Lucasfilm,http://resizing.flixster.com/teLjRk35zoOC0SMhuuN6PfPoP7A=/168x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/30/11163090_ori.jpg,<img src=http://resizing.flixster.com/teLjRk35zoOC0SMhuuN6PfPoP7A=/168x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/30/11163090_ori.jpg width=100>
