id,keywords
9008,newspaper
9008,research
9008,interview
9008,tobacco
9008,insider
9008,conspiracy theory
9008,reporter
9008,whistleblower
9008,columbia broadcasting system (cbs)
9008,tobacco industry
14242,underdog
14242,obsession
14242,wisconsin
14242,ambition
14242,beer
14242,independent film
14242,filmmaker
16129,suicide
16129,female nudity
16129,father son relationship
16129,sex
16129,guitar
16129,brother sister relationship
16129,canada
16129,nudity
16129,toronto
16129,chaos
16129,christmas tree
16129,computer
16129,satire
16129,y2k
16129,dark comedy
16129,end of the world
16129,independent film
16129,mother daughter relationship
16129,anal sex
16129,apocalypse
16129,gay man
16129,doomsday
16129,mother son relationship
16129,older woman younger man relationship
16129,christmas
16129,piano
16129,tv newscaster
104103,[]
11489,rape
11489,trailer park
11489,belgium
11489,socially deprived family
11489,mother daughter relationship
11489,poverty
11489,alcoholic
11489,unemployment
28145,
51371,[]
18111,desperation
18111,nudity
18111,human experimentation
18111,bat
18111,sequel
18111,basement
18111,stop motion
18111,reanimation
18111,dark comedy
18111,laboratory
18111,mad scientist
18111,gore
18111,h.p. lovecraft
18111,severed head
18111,doctor
18111,corpse
18111,police detective
18111,cult film
18111,science
18111,hypodermic needle
31361,[]
11223,coma
11223,boston
11223,black market
11223,suspense
16281,monster
16281,halloween
16281,meteor
16281,buried alive
16281,cockroach
16281,anthology
16281,based on comic
16281,gore
16281,animated sequence
16281,zombie
16281,living dead
16288,lake
16288,anthology
16288,revenge
16288,murder
16288,blob
16288,gore
16288,hitchhiker
16288,zombie
16288,hit and run
16288,horror anthology
1694,overdose
1694,human experimentation
1694,black humor
1694,insanity
1694,reanimation
1694,laboratory
1694,mad scientist
1694,h.p. lovecraft
1694,decapitation
1694,severed head
1694,hospital
1694,student
1694,zombie
1694,splatter
1694,intestines
1694,death
1694,cult film
1694,black cat
1694,dead cat
1694,surgical operation
1694,reanimated corpse
1694,medical student
1694,medical school
476,individual
476,robbery
476,drug abuse
476,sheriff
476,support group
476,1970s
476,portland
476,drug dealer
476,junkie
476,overdose
476,drugstore
476,group therapy
476,hat
476,motel
476,heroin
476,superstition
476,independent film
476,gritty
37094,detective
37094,homophobia
37094,desperation
37094,heart attack
37094,vandalism
37094,rocket launcher
37094,traffic jam
37094,retirement
37094,gang
37094,briefcase
37094,los angeles
37094,violence
37094,divorce
37094,anger
37094,police car
37094,pier
37094,hispanic
37094,freeway
37094,inequality
37094,road rage
37094,uzi
37094,urban decay
37094,convenience store
37094,birthday present
37094,laid off
37094,price gouging
13555,nudity
13555,mask
13555,carnival
13555,horror
13555,violence
13555,funhouse
13555,video nasty
961,civil war
961,spy
961,southern usa
961,general
961,fiancé
961,cannon
961,bridge
961,engineer
961,army
961,attack
961,train
961,silent film
961,behind enemy lines
73969,[]
24831,u.s. army
24831,piranha
24831,tent camp
24831,eugenics
64963,widow
64963,corrupt cop
85160,[]
25560,love
25560,suitor
25560,merchant
21610,
11878,japan
11878,swordplay
11878,samurai
11878,sword
11878,bodyguard
11878,fighting
11878,family
11878,intrigue
11878,ronin
11878,revolver
11510,exorcism
11510,rock
11510,live-reportage
11510,spoof
11510,devil
11234,post-apocalyptic
11234,dystopia
11234,survivalist
11234,dystopic future
11234,last man on earth
11234,plague
957,android
957,lasergun
957,swordplay
957,temple
957,space marine
957,space battle
957,space travel
957,space mission
957,galaxy
957,comb
957,altar
957,magnet beam
957,jam
957,speed of light
957,plastic surgery
957,password
957,shield
957,nose
957,spoof
11886,hero
11886,fox
11886,robin hood
11886,forest
11886,right and justice
11886,outlaw
11886,thief
11886,animation
11886,bear
11886,teacher
11886,animal as human
11886,sherwood forest
11886,animal
37853,world war ii
37853,navy
62204,stone age
62204,cavemen
62204,prehistoric adventure
62204,prehistoric times
62204,prehistoric man
11040,based on novel
11040,indian territory
11040,fight
11040,settler
11040,native american
11040,orphan
11040,cheyenne
11040,george armstrong custer
11040,19th century
21849,television
21849,arkansas
21849,fame
21849,personality
1621,christmas tree
1621,from rags to riches
1621,broker
1621,beggar
1621,dollar
1621,wager
1621,fish out of water
1621,millionaire
1621,commodities
1621,investor
1621,big shot
1621,hoodlum
1621,wrongful arrest
1621,santa hat
14035,summer camp
14035,underwear on flagpole
14035,famous speech
14035,burp
14035,french fries
14035,toothpick
14035,girl in swimwear
14035,ketchup
14035,panty raid
40771,
40772,sex
40772,virgin
40772,nudity
40772,summer camp
40772,porno star
40772,sequel
40772,loss of virginity
40772,teenager
40772,ghost
40772,canuxploitation
40773,sport
11498,amnesia
11498,nightmare
11498,hypnosis
11498,suspense
11498,therapy
11790,england
11790,new year's eve
11790,secret
11790,weekend
11790,friends
29371,lesbian relationship
29371,independent film
29371,lesbian interest
29371,lgbt
29371,woman director
276635,hotel
276635,waitress
276635,mine
276635,seaside town
276635,introvert
47941,
29048,[]
19052,[]
21349,dream
1832,angel
1832,wisconsin
1832,church service
1832,church
1832,aftercreditsstinger
1832,duringcreditsstinger
10047,schizophrenia
10047,france
10047,rape
10047,siege
10047,biography
10047,orléans
10047,charles vii.
10047,false history
10047,joan of arc
10047,religious delusions
10228,revenge
10228,pokémon
10228,creator
10228,researcher
10228,research laboratory
10228,anime
47692,suspense
47692,series of murders
18561,[]
144953,hollywood
37426,[]
51787,[]
11663,soul
11663,ireland
11663,music band
13485,holiday
13485,new year's eve
13485,musical
13485,inn
9289,world war ii
9289,normandy
9289,allied
9289,widerstand
9289,steel helmet
9289,soldier
9264,suicide
9264,rape
9264,pretended suicide
9264,father
9264,woman director
18222,manipulation
18222,romance
18222,family
18222,erotic movie
124853,[]
11165,japan
11165,world war ii
11165,pearl harbor
11165,soldier
11165,imperial japan
4203,madrid
4203,airport
4203,terrorist
4203,suicide attempt
4203,pregnancy
4203,relationship
4203,ex-wife
4203,spectacle
4203,sleeping pill
24226,boston
24226,court
24226,malpractice
24226,alcoholic
24226,courtroom
24226,defense attorney
88875,literary adaptation
11379,menace
11379,talent
11379,intellectually gifted
11379,space war
11379,time travel
11379,creativity
11379,genius
29154,education
29154,mathematics
29154,drop-out
29154,based on true story
29154,teacher
29154,high school teacher
29154,mexican american
2039,new york
2039,love letter
2039,lover
2039,full moon
77915,[]
11943,loss of son
11943,rocky mountains
11943,cabin
11943,survival
11943,snow
11943,mountain man
11481,london england
11481,schizophrenia
11481,post traumatic stress  disorder
11481,hallucination
11481,rent
11481,loneliness
11481,psychosis
2690,paris
2690,prostitute
2690,pimp
2690,love of one's life
2690,red-light disctrict
2690,pub
2690,police
20565,docudrama
20565,east end
20565,archival footage
27141,baltimore
27141,coming of age
10399,country estate
10399,woman director
90762,[]
2668,cut-off head
2668,horseman
2668,head
36643,british
36643,mission
36643,oil
36643,heiress
36643,bilbao spain
36643,british secret service
99,barcelona spain
99,transvestism
99,transsexuality
99,drug abuse
99,transplantation
99,madrid
99,birthday
99,autograph
99,actress
99,friend
159569,[]
77010,[]
25898,holiday
25898,toys
9647,holiday
9647,tv ratings
9647,comedy
9647,scrooge
9647,christmas carol
9647,ghost
9647,duringcreditsstinger
9647,christmas
11787,brother sister relationship
11787,sanatorium
11787,rabbi
11787,imaginary friend
11787,mental institution
11787,police officer
11787,screwball comedy
11787,aunt nephew relationship
11787,hypodermic needle
11787,commitment
11787,1950s
5156,rome
5156,italian
5156,riding a bicycle
5156,society
5156,poster
5156,job
5156,thief
5156,search
5156,stolen bicycle
5156,madame
5156,unemployment
5156,realism
24276,independent film
11953,japan
11953,samurai
11953,emperor
11953,warlord
11953,army
11953,double role
11953,execution
11953,doppelganger
44662,[]
29005,mining town
26371,gay
26371,coming out
26371,british
26371,gay relationship
26371,coming of age
26371,lgbt child
26371,lgbt
26371,best friends in love
596,california
596,capitalism
596,home
596,ex-detainee
596,oklahoma
596,farm
596,great depression
596,jail
596,pregnant woman
596,road movie
52470,butler
20334,holiday
20334,budapest
20334,hungary
20334,secret love
20334,love
20334,gift
20334,salesman
20334,unemployment
20334,pen pal
20334,gift shop
20334,christmas present
11393,baseball
11393,talent
11393,sport
31121,
293,individual
293,brother brother relationship
293,gambling
293,montana
293,journalist
293,prohibition
293,fishing
293,fly fishing
293,pastor
10998,sexual obsession
10998,wife husband relationship
10998,deceived wife
10998,marriage crisis
10998,suspense
10998,lawyer
10998,extramarital affair
10998,erotic movie
12235,proof
12235,client
12235,court
12235,lawyer
12235,courtroom
12235,beach house
12235,heiress
12235,neo-noir
36094,cook
36094,education
36094,widow
36094,bakery
36094,love
36094,tutoring
9013,crooked lawyer
9013,bail jumper
9013,mafia accountant
9013,stretch limousine
9013,"manhattan, new york city"
9013,southwestern u.s.
9013,bus station
9013,police surveillance
11005,coma
11005,based on novel
11005,miracle
11005,frustration
11005,hope
11005,based on true story
11005,hospital
11005,medical experiment
11005,illness
11005,woman director
11005,comatose
59820,love
2924,brother brother relationship
2924,corruption
2924,chicago
2924,fire
2924,office
2924,firemen
2924,danger of life
2924,investigation
2924,psychopath
2924,rescue
2924,arson
2924,explosion
2924,pyromaniac
177,holy grail
177,homeless person
177,loss of lover
177,mental disease
177,sense of guilt
177,suppressed past
177,yuppie
177,cynic
177,fantasy
177,self-discovery
177,housebreaking
177,forgiveness
177,gun rampage
177,talk show
177,legend
177,unsociability
177,person running amok
38557,river
42087,
13681,war veteran
13681,kidnapping
13681,family farm
13681,cotton farmer
34760,suicide
34760,epilepsy
34760,pulitzer prize
34760,based on play or musical
34760,mother daughter relationship
34760,suicide by gunshot
9946,christianity
9946,sex
9946,new year's eve
9946,pastor
9946,nudity
9946,nightmare
9946,bible
9946,satanist
9946,faith
9946,ex-cop
9946,anti-christ
9946,millenium
9946,atheist
9946,suspense
9946,priest
9946,hospital
9946,train
9946,new york city
9946,explosion
9946,church
9946,violence
9946,devil
9946,demon
9946,woman in jeopardy
9946,satanic
9946,flashback
9946,stigmata
863,museum
863,prosecution
863,identity crisis
863,airplane
863,flea market
863,collector
863,teamwork
863,friendship
863,rescue team
863,garage sale
863,duringcreditsstinger
863,toy comes to life
863,personification
863,inanimate objects coming to life
31582,independent film
125520,seduction
22267,civil war
22267,friends
22267,bush whacker
22267,raid
55123,independent film
5486,[]
10411,bestechung
10411,business man
10411,greed
10411,falling in love
41462,mexico
41462,suspense
41462,hitchhiker
41462,woman director
41462,film noir
1718,fight
1718,slavery
1718,fanatic
1718,war
28604,[]
15506,[]
20024,bomb
20024,sex
20024,jealousy
20024,infidelity
20024,obsession
20024,world war ii
20024,passion
20024,romance
20024,cheating wife
20024,church
78256,[]
13787,sex
13787,adultery
13787,jealousy
13787,nudity
13787,fantasy
13787,tourist
13787,australia
13787,cult
13787,racist
13787,guru
13787,india
13787,religious
13787,woman director
13787,indian guru
54933,
9684,new york
9684,guitar
9684,jazz
9684,night life
9684,egocentrism
9684,jazz musician
9684,independent film
9684,pretty woman
9586,black people
9586,journalist
9586,success
9586,bad luck
9586,broker
41638,[]
70801,[]
33015,
777,germany
777,france
777,prisoner
777,war
777,escape
777,camp
777,aristocrat
21887,high school
21887,basketball
21887,family relationships
21887,marine
21887,military
21887,strick father
5652,james dean
5652,film
19664,[]
32331,suicide
32331,friendship
32331,love
76083,[]
32628,silent film
32669,los angeles
32669,private detective
18161,tour
18161,concert
18161,u2
31681,japanese
31681,world war ii
31681,pilot
31681,u.s. air force
31681,naval officer
31681,friends who hate each other
31681,marooned
31681,pacific island
31681,airplane crash
33666,spy
33666,widow
32274,
10402,fish
10402,aquarium
10402,carnival
10402,house
10402,callboy
10402,vacation
10402,illegal prostitution
497,southern usa
497,black people
497,mentally disabled
497,based on novel
497,heal
497,death row
497,jail guard
497,great depression
497,prison guard
497,electric chair
497,magic realism
497,healing
497,death row inmate
497,1930s
1715,cigarette smoking
1715,african american
1715,incest
1715,drug overdose
1715,war injury
1715,apple cider
1715,anesthetic
1715,incinerator
1715,picking apples
1715,unwed pregnancy
35118,[]
42739,family secrets
42739,teenager
42739,incest
26162,[]
25188,new love
25188,graduation
25188,high school graduation
25188,pool hall
25188,graduation present
25188,elopement
15515,island
15515,magic
15515,lamp
15515,sinbad
15515,escape
75888,[]
1439,civil war
1439,father son relationship
1439,east india trading company
1439,traitor
1439,death penalty
1439,thailand
1439,palace
1439,burma
1439,daughter
1439,royalty
1439,teacher
1439,battle
1439,denunciation
2277,android
2277,hologram
2277,freedom
2277,futuristic
2277,robot
10137,brother brother relationship
10137,based on novel
10137,cat
10137,mouse
10137,adoption
10137,orphanage
10137,step brother
10137,kids and family
10137,new york city twin towers
